Disease,YEAR,CASRN,ChemicalName,variable,value
Parkinson Disease,1992,137-30-4,Ziram,Oklahoma,0.00457898753497838
Parkinson Disease,1993,137-30-4,Ziram,Oklahoma,0.0108687174680138
Parkinson Disease,1994,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,1995,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,1996,137-30-4,Ziram,Oklahoma,0.000787218487388833
Parkinson Disease,1997,137-30-4,Ziram,Oklahoma,0.00299143025207756
Parkinson Disease,1998,137-30-4,Ziram,Oklahoma,0.000441717040145956
Parkinson Disease,1999,137-30-4,Ziram,Oklahoma,0.000788676299402516
Parkinson Disease,2000,137-30-4,Ziram,Oklahoma,0.0031255489573364
Parkinson Disease,2001,137-30-4,Ziram,Oklahoma,0.000793049735443565
Parkinson Disease,2002,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2003,137-30-4,Ziram,Oklahoma,0.0178713174757402
Parkinson Disease,2004,137-30-4,Ziram,Oklahoma,0.00461543283532045
Parkinson Disease,2005,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2006,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2007,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2008,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2009,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2010,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2011,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2012,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2013,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2014,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2015,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2016,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2017,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,2018,137-30-4,Ziram,Oklahoma,0
Parkinson Disease,1992,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,1993,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,1994,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,1995,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,1996,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,1997,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,1998,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,1999,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2000,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2001,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2002,7440-50-8,Copper,Oklahoma,0.0323758181058794
Parkinson Disease,2003,7440-50-8,Copper,Oklahoma,0.00258032726421895
Parkinson Disease,2004,7440-50-8,Copper,Oklahoma,0.00231354766571496
Parkinson Disease,2005,7440-50-8,Copper,Oklahoma,0.00438655634917222
Parkinson Disease,2006,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2007,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2008,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2009,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2010,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2011,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2012,7440-50-8,Copper,Oklahoma,0.000567088873322696
Parkinson Disease,2013,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2014,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2015,7440-50-8,Copper,Oklahoma,0.00826870974161011
Parkinson Disease,2016,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2017,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,2018,7440-50-8,Copper,Oklahoma,0
Parkinson Disease,1998,121552-61-2,Cyprodinil,Rhode Island,0
Parkinson Disease,1999,121552-61-2,Cyprodinil,Rhode Island,0.00773769223329142
Parkinson Disease,2000,121552-61-2,Cyprodinil,Rhode Island,0.00512622110455557
Parkinson Disease,2001,121552-61-2,Cyprodinil,Rhode Island,0.0113647354676468
Parkinson Disease,2002,121552-61-2,Cyprodinil,Rhode Island,0.00589999032788471
Parkinson Disease,2003,121552-61-2,Cyprodinil,Rhode Island,0.00435245188122642
Parkinson Disease,2004,121552-61-2,Cyprodinil,Rhode Island,0.002031144211239
Parkinson Disease,2005,121552-61-2,Cyprodinil,Rhode Island,0.00880162491536899
Parkinson Disease,2006,121552-61-2,Cyprodinil,Rhode Island,0.0123319469968082
Parkinson Disease,2007,121552-61-2,Cyprodinil,Rhode Island,0.00309507689331657
Parkinson Disease,2008,121552-61-2,Cyprodinil,Rhode Island,0.0387368217429152
Parkinson Disease,2009,121552-61-2,Cyprodinil,Rhode Island,0.0114130960441048
Parkinson Disease,2010,121552-61-2,Cyprodinil,Rhode Island,0.0322081439210755
Parkinson Disease,2011,121552-61-2,Cyprodinil,Rhode Island,0.0225360286294613
Parkinson Disease,2012,121552-61-2,Cyprodinil,Rhode Island,0.037286004449173
Parkinson Disease,2013,121552-61-2,Cyprodinil,Rhode Island,0.0265983170519393
Parkinson Disease,2014,121552-61-2,Cyprodinil,Rhode Island,0.0412515717187349
Parkinson Disease,2015,121552-61-2,Cyprodinil,Rhode Island,0.0195860334655189
Parkinson Disease,2016,121552-61-2,Cyprodinil,Rhode Island,0.0158622690782474
Parkinson Disease,2017,121552-61-2,Cyprodinil,Rhode Island,0.0290163458748428
Parkinson Disease,2018,121552-61-2,Cyprodinil,Rhode Island,0.0282909372279718
Parkinson Disease,1992,12427-38-2,Maneb,Rhode Island,1.50517458168101
Parkinson Disease,1993,12427-38-2,Maneb,Rhode Island,0.274107747364349
Parkinson Disease,1994,12427-38-2,Maneb,Rhode Island,0.181255440564852
Parkinson Disease,1995,12427-38-2,Maneb,Rhode Island,0.112825224876681
Parkinson Disease,1996,12427-38-2,Maneb,Rhode Island,0.652480897572299
Parkinson Disease,1997,12427-38-2,Maneb,Rhode Island,0.520117999806558
Parkinson Disease,1998,12427-38-2,Maneb,Rhode Island,0.258100396556727
Parkinson Disease,1999,12427-38-2,Maneb,Rhode Island,0.18981526259793
Parkinson Disease,2000,12427-38-2,Maneb,Rhode Island,0.0690589031821259
Parkinson Disease,2001,12427-38-2,Maneb,Rhode Island,0.136715349646968
Parkinson Disease,2002,12427-38-2,Maneb,Rhode Island,0.0954637779282329
Parkinson Disease,2003,12427-38-2,Maneb,Rhode Island,0
Parkinson Disease,2004,12427-38-2,Maneb,Rhode Island,0.0365122352258439
Parkinson Disease,2005,12427-38-2,Maneb,Rhode Island,0.164619402263275
Parkinson Disease,2006,12427-38-2,Maneb,Rhode Island,0.17226037334365
Parkinson Disease,2007,12427-38-2,Maneb,Rhode Island,0.18807428184544
Parkinson Disease,2008,12427-38-2,Maneb,Rhode Island,0.102911306702776
Parkinson Disease,2009,12427-38-2,Maneb,Rhode Island,0.377502659831705
Parkinson Disease,2010,12427-38-2,Maneb,Rhode Island,0
Parkinson Disease,2011,12427-38-2,Maneb,Rhode Island,0
Parkinson Disease,2012,12427-38-2,Maneb,Rhode Island,0
Parkinson Disease,2013,12427-38-2,Maneb,Rhode Island,0
Parkinson Disease,2014,12427-38-2,Maneb,Rhode Island,0
Parkinson Disease,1992,137-30-4,Ziram,Rhode Island,0.0543572879388722
Parkinson Disease,1993,137-30-4,Ziram,Rhode Island,0.000677048070412999
Parkinson Disease,1994,137-30-4,Ziram,Rhode Island,0.0634490763129896
Parkinson Disease,1995,137-30-4,Ziram,Rhode Island,0.195473450043524
Parkinson Disease,1996,137-30-4,Ziram,Rhode Island,0.098945739433214
Parkinson Disease,1997,137-30-4,Ziram,Rhode Island,0.088064609730148
Parkinson Disease,1998,137-30-4,Ziram,Rhode Island,0.0796498694264436
Parkinson Disease,1999,137-30-4,Ziram,Rhode Island,0.481574620369475
Parkinson Disease,2000,137-30-4,Ziram,Rhode Island,0.236628300609343
Parkinson Disease,2001,137-30-4,Ziram,Rhode Island,0.0897088693297224
Parkinson Disease,2002,137-30-4,Ziram,Rhode Island,0.158961214817681
Parkinson Disease,2003,137-30-4,Ziram,Rhode Island,0.169068575297418
Parkinson Disease,2004,137-30-4,Ziram,Rhode Island,0.321839636328465
Parkinson Disease,2005,137-30-4,Ziram,Rhode Island,0.181400522294226
Parkinson Disease,2006,137-30-4,Ziram,Rhode Island,0.359367443659928
Parkinson Disease,2007,137-30-4,Ziram,Rhode Island,0.350517458168101
Parkinson Disease,2008,137-30-4,Ziram,Rhode Island,0.335719121771932
Parkinson Disease,2009,137-30-4,Ziram,Rhode Island,0.162346455169746
Parkinson Disease,2010,137-30-4,Ziram,Rhode Island,0.453380404294419
Parkinson Disease,2011,137-30-4,Ziram,Rhode Island,0.22893896895251
Parkinson Disease,2012,137-30-4,Ziram,Rhode Island,0.282474127091595
Parkinson Disease,2013,137-30-4,Ziram,Rhode Island,0.33876583808879
Parkinson Disease,2014,137-30-4,Ziram,Rhode Island,0.0159589902311636
Parkinson Disease,2015,137-30-4,Ziram,Rhode Island,0.0462810716703743
Parkinson Disease,2016,137-30-4,Ziram,Rhode Island,0.0260663507109005
Parkinson Disease,2017,137-30-4,Ziram,Rhode Island,0.141212883257568
Parkinson Disease,2018,137-30-4,Ziram,Rhode Island,0.016926201760325
Parkinson Disease,1992,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,1993,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,1994,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,1995,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,1996,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,1997,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,1998,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,1999,7440-50-8,Copper,Rhode Island,0.163265306122449
Parkinson Disease,2000,7440-50-8,Copper,Rhode Island,0.0654802205242286
Parkinson Disease,2001,7440-50-8,Copper,Rhode Island,0.30215688171003
Parkinson Disease,2002,7440-50-8,Copper,Rhode Island,0.252732372569881
Parkinson Disease,2003,7440-50-8,Copper,Rhode Island,0.757713511945062
Parkinson Disease,2004,7440-50-8,Copper,Rhode Island,0.499903278847084
Parkinson Disease,2005,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,2006,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,2007,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,2008,7440-50-8,Copper,Rhode Island,0.0403327207660315
Parkinson Disease,2009,7440-50-8,Copper,Rhode Island,0.00309507689331657
Parkinson Disease,2010,7440-50-8,Copper,Rhode Island,0.235902891962472
Parkinson Disease,2011,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,2012,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,2013,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,2014,7440-50-8,Copper,Rhode Island,0.024422091111326
Parkinson Disease,2015,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,2016,7440-50-8,Copper,Rhode Island,0
Parkinson Disease,2017,7440-50-8,Copper,Rhode Island,0.0226327497823774
Parkinson Disease,2018,7440-50-8,Copper,Rhode Island,0.0293065093335913
Parkinson Disease,1998,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,1999,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2000,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2001,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2002,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2003,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2004,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2005,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2006,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2007,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2008,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2009,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2010,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2011,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2012,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2013,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2014,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2015,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2016,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2017,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,2018,121552-61-2,Cyprodinil,South Dakota,0
Parkinson Disease,1992,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,1993,12427-38-2,Maneb,South Dakota,0.0161470123410345
Parkinson Disease,1994,12427-38-2,Maneb,South Dakota,0.0136196309469146
Parkinson Disease,1995,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,1996,12427-38-2,Maneb,South Dakota,0.00365652464744283
Parkinson Disease,1997,12427-38-2,Maneb,South Dakota,0.00839734340029619
Parkinson Disease,1998,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,1999,12427-38-2,Maneb,South Dakota,0.000771669162609688
Parkinson Disease,2000,12427-38-2,Maneb,South Dakota,0.00261312241218768
Parkinson Disease,2001,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2002,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2003,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2004,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2005,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2006,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2007,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2008,12427-38-2,Maneb,South Dakota,9.49746661673461e-05
Parkinson Disease,2009,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2010,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2011,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2012,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2013,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,2014,12427-38-2,Maneb,South Dakota,0
Parkinson Disease,1992,137-30-4,Ziram,South Dakota,0
Parkinson Disease,1993,137-30-4,Ziram,South Dakota,0
Parkinson Disease,1994,137-30-4,Ziram,South Dakota,0
Parkinson Disease,1995,137-30-4,Ziram,South Dakota,0
Parkinson Disease,1996,137-30-4,Ziram,South Dakota,0
Parkinson Disease,1997,137-30-4,Ziram,South Dakota,0
Parkinson Disease,1998,137-30-4,Ziram,South Dakota,0
Parkinson Disease,1999,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2000,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2001,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2002,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2003,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2004,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2005,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2006,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2007,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2008,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2009,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2010,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2011,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2012,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2013,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2014,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2015,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2016,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2017,137-30-4,Ziram,South Dakota,0
Parkinson Disease,2018,137-30-4,Ziram,South Dakota,0
Parkinson Disease,1992,7440-50-8,Copper,South Dakota,0
Parkinson Disease,1993,7440-50-8,Copper,South Dakota,0.00141670543699625
Parkinson Disease,1994,7440-50-8,Copper,South Dakota,0
Parkinson Disease,1995,7440-50-8,Copper,South Dakota,0
Parkinson Disease,1996,7440-50-8,Copper,South Dakota,0
Parkinson Disease,1997,7440-50-8,Copper,South Dakota,0
Parkinson Disease,1998,7440-50-8,Copper,South Dakota,0
Parkinson Disease,1999,7440-50-8,Copper,South Dakota,0
Parkinson Disease,2000,7440-50-8,Copper,South Dakota,0
Parkinson Disease,2001,7440-50-8,Copper,South Dakota,0
Parkinson Disease,2002,7440-50-8,Copper,South Dakota,0
Parkinson Disease,2003,7440-50-8,Copper,South Dakota,0
Parkinson Disease,2004,7440-50-8,Copper,South Dakota,0.00072682001469733
Parkinson Disease,2005,7440-50-8,Copper,South Dakota,0
Parkinson Disease,2006,7440-50-8,Copper,South Dakota,0.23614131649925
Parkinson Disease,2007,7440-50-8,Copper,South Dakota,0
Parkinson Disease,2008,7440-50-8,Copper,South Dakota,0.000138504721494046
Parkinson Disease,2009,7440-50-8,Copper,South Dakota,0.000552699793390528
Parkinson Disease,2010,7440-50-8,Copper,South Dakota,0.00221211826614777
Parkinson Disease,2011,7440-50-8,Copper,South Dakota,4.48491479123579e-05
Parkinson Disease,2012,7440-50-8,Copper,South Dakota,5.27637034263034e-06
Parkinson Disease,2013,7440-50-8,Copper,South Dakota,0.00114629145693644
Parkinson Disease,2014,7440-50-8,Copper,South Dakota,0.000187311147163377
Parkinson Disease,2015,7440-50-8,Copper,South Dakota,0.00089038749531887
Parkinson Disease,2016,7440-50-8,Copper,South Dakota,0.000155652925107595
Parkinson Disease,2017,7440-50-8,Copper,South Dakota,0
Parkinson Disease,2018,7440-50-8,Copper,South Dakota,0
Parkinson Disease,1998,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,1999,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2000,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2001,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2002,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2003,121552-61-2,Cyprodinil,Texas,1.76067746582018e-05
Parkinson Disease,2004,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2005,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2006,121552-61-2,Cyprodinil,Texas,0.00201903774613075
Parkinson Disease,2007,121552-61-2,Cyprodinil,Texas,0.000884549048589224
Parkinson Disease,2008,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2009,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2010,121552-61-2,Cyprodinil,Texas,0.000342566593893274
Parkinson Disease,2011,121552-61-2,Cyprodinil,Texas,0.00227012566299554
Parkinson Disease,2012,121552-61-2,Cyprodinil,Texas,0.00220505714795436
Parkinson Disease,2013,121552-61-2,Cyprodinil,Texas,0.00211549225078003
Parkinson Disease,2014,121552-61-2,Cyprodinil,Texas,0.00250590334102711
Parkinson Disease,2015,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2016,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2017,121552-61-2,Cyprodinil,Texas,0
Parkinson Disease,2018,121552-61-2,Cyprodinil,Texas,0.00112147499453329
Parkinson Disease,1992,12427-38-2,Maneb,Texas,0.199124392130889
Parkinson Disease,1993,12427-38-2,Maneb,Texas,0.0099451483900882
Parkinson Disease,1994,12427-38-2,Maneb,Texas,0.0982708731088554
Parkinson Disease,1995,12427-38-2,Maneb,Texas,0.0103738350774183
Parkinson Disease,1996,12427-38-2,Maneb,Texas,0.00971166724788161
Parkinson Disease,1997,12427-38-2,Maneb,Texas,0
Parkinson Disease,1998,12427-38-2,Maneb,Texas,0.0332756558360889
Parkinson Disease,1999,12427-38-2,Maneb,Texas,0.125127902692103
Parkinson Disease,2000,12427-38-2,Maneb,Texas,0.0113372318559986
Parkinson Disease,2001,12427-38-2,Maneb,Texas,0.0846009349886304
Parkinson Disease,2002,12427-38-2,Maneb,Texas,0.0104419656402262
Parkinson Disease,2003,12427-38-2,Maneb,Texas,0.0485610155312039
Parkinson Disease,2004,12427-38-2,Maneb,Texas,0.0323313968560501
Parkinson Disease,2005,12427-38-2,Maneb,Texas,0.0180984247027335
Parkinson Disease,2006,12427-38-2,Maneb,Texas,0.0115850663471114
Parkinson Disease,2007,12427-38-2,Maneb,Texas,0.0790620733347426
Parkinson Disease,2008,12427-38-2,Maneb,Texas,0.0354466477026393
Parkinson Disease,2009,12427-38-2,Maneb,Texas,0.0172693752699147
Parkinson Disease,2010,12427-38-2,Maneb,Texas,0.0374354477270745
Parkinson Disease,2011,12427-38-2,Maneb,Texas,0.0121930742067756
Parkinson Disease,2012,12427-38-2,Maneb,Texas,0
Parkinson Disease,2013,12427-38-2,Maneb,Texas,0
Parkinson Disease,2014,12427-38-2,Maneb,Texas,0
Parkinson Disease,1992,137-30-4,Ziram,Texas,0.0461374047239053
Parkinson Disease,1993,137-30-4,Ziram,Texas,0.0164952513189101
Parkinson Disease,1994,137-30-4,Ziram,Texas,0.00445527950046671
Parkinson Disease,1995,137-30-4,Ziram,Texas,0.01472538770979
Parkinson Disease,1996,137-30-4,Ziram,Texas,0.191502763861728
Parkinson Disease,1997,137-30-4,Ziram,Texas,0.598495991033099
Parkinson Disease,1998,137-30-4,Ziram,Texas,0.0446503977772289
Parkinson Disease,1999,137-30-4,Ziram,Texas,0.0839915874830683
Parkinson Disease,2000,137-30-4,Ziram,Texas,0.011982175666848
Parkinson Disease,2001,137-30-4,Ziram,Texas,0.0701201283442011
Parkinson Disease,2002,137-30-4,Ziram,Texas,0.0444188304148765
Parkinson Disease,2003,137-30-4,Ziram,Texas,0.0718302820218717
Parkinson Disease,2004,137-30-4,Ziram,Texas,0.0555880323996805
Parkinson Disease,2005,137-30-4,Ziram,Texas,0.0289367341507546
Parkinson Disease,2006,137-30-4,Ziram,Texas,0.0638681923166562
Parkinson Disease,2007,137-30-4,Ziram,Texas,0
Parkinson Disease,2008,137-30-4,Ziram,Texas,0.163666835883081
Parkinson Disease,2009,137-30-4,Ziram,Texas,0.0978067814942234
Parkinson Disease,2010,137-30-4,Ziram,Texas,0
Parkinson Disease,2011,137-30-4,Ziram,Texas,0
Parkinson Disease,2012,137-30-4,Ziram,Texas,0
Parkinson Disease,2013,137-30-4,Ziram,Texas,0
Parkinson Disease,2014,137-30-4,Ziram,Texas,0.118464886751886
Parkinson Disease,2015,137-30-4,Ziram,Texas,0
